datetime,Adj Close,close,high,low,open,volume
2025-07-28 12:05:00,214.47999572753906,214.47999572753906,214.5399932861328,214.46499633789062,214.48500061035156,210657
2025-07-28 12:10:00,214.5,214.5,214.52000427246094,214.40499877929688,214.47999572753906,137537
2025-07-28 12:15:00,214.6699981689453,214.6699981689453,214.68499755859375,214.49000549316406,214.5,240431
2025-07-28 12:20:00,214.5,214.5,214.75,214.47959899902344,214.6649932861328,244832
2025-07-28 12:25:00,214.5399932861328,214.5399932861328,214.5800018310547,214.4499969482422,214.50840759277344,178556
2025-07-28 12:30:00,214.4600067138672,214.4600067138672,214.5749969482422,214.39999389648438,214.53500366210938,713748
2025-07-28 12:35:00,214.3350067138672,214.3350067138672,214.47500610351562,214.22500610351562,214.4600067138672,271713
2025-07-28 12:40:00,214.36000061035156,214.36000061035156,214.42999267578125,214.3000030517578,214.33999633789062,159744
2025-07-28 12:45:00,214.28480529785156,214.28480529785156,214.3699951171875,214.22500610351562,214.360107421875,159516
2025-07-28 12:50:00,214.3000030517578,214.3000030517578,214.33999633789062,214.23500061035156,214.28990173339844,112002
2025-07-28 12:55:00,214.3300018310547,214.3300018310547,214.39999389648438,214.30999755859375,214.30999755859375,145380
2025-07-28 13:00:00,214.4199981689453,214.4199981689453,214.42999267578125,214.30999755859375,214.33999633789062,169006
2025-07-28 13:05:00,214.17999267578125,214.17999267578125,214.4499969482422,214.16000366210938,214.41990661621094,216628
2025-07-28 13:10:00,214.0399932861328,214.0399932861328,214.20640563964844,213.97999572753906,214.20640563964844,313379
2025-07-28 13:15:00,213.7100067138672,213.7100067138672,214.0399932861328,213.6199951171875,214.0399932861328,416328
2025-07-28 13:20:00,213.4499969482422,213.4499969482422,213.73980712890625,213.4149932861328,213.67999267578125,970301
2025-07-28 13:25:00,213.64500427246094,213.64500427246094,213.7100067138672,213.44000244140625,213.4429931640625,327294
2025-07-28 13:30:00,213.8300018310547,213.8300018310547,213.84500122070312,213.6199951171875,213.63499450683594,251393
2025-07-28 13:35:00,213.8350067138672,213.8350067138672,213.88999938964844,213.8000030517578,213.8300018310547,147780
2025-07-28 13:40:00,213.85350036621094,213.85350036621094,213.9586944580078,213.83529663085938,213.83999633789062,213870
2025-07-28 13:45:00,213.88999938964844,213.88999938964844,214.00999450683594,213.82000732421875,213.8300018310547,224748
2025-07-28 13:50:00,213.8748016357422,213.8748016357422,214.02000427246094,213.8699951171875,213.8699951171875,162655
2025-07-28 13:55:00,213.73500061035156,213.73500061035156,213.89999389648438,213.72500610351562,213.875,197243
2025-07-28 14:00:00,213.90989685058594,213.90989685058594,213.9199981689453,213.72999572753906,213.73500061035156,192867
2025-07-28 14:05:00,213.82650756835938,213.82650756835938,213.92999267578125,213.67030334472656,213.89999389648438,207933
2025-07-28 14:10:00,213.91000366210938,213.91000366210938,213.9398956298828,213.76199340820312,213.82000732421875,216968
2025-07-28 14:15:00,213.88999938964844,213.88999938964844,213.97999572753906,213.82000732421875,213.89959716796875,198106
2025-07-28 14:20:00,213.7899932861328,213.7899932861328,213.9075927734375,213.7550048828125,213.89999389648438,178523
2025-07-28 14:25:00,213.8000030517578,213.8000030517578,213.82000732421875,213.7100067138672,213.7899932861328,200087
2025-07-28 14:30:00,213.61000061035156,213.61000061035156,213.8300018310547,213.57000732421875,213.82000732421875,232996
2025-07-28 14:35:00,213.61000061035156,213.61000061035156,213.64999389648438,213.5,213.60000610351562,249682
2025-07-28 14:40:00,213.4600067138672,213.4600067138672,213.72999572753906,213.4499969482422,213.6199951171875,389730
2025-07-28 14:45:00,213.50999450683594,213.50999450683594,213.58999633789062,213.4199981689453,213.46099853515625,294164
2025-07-28 14:50:00,213.32000732421875,213.32000732421875,213.61000061035156,213.22000122070312,213.52000427246094,318290
2025-07-28 14:55:00,213.1199951171875,213.1199951171875,213.3863983154297,213.05999755859375,213.30999755859375,418856
2025-07-28 15:00:00,213.16000366210938,213.16000366210938,213.25999450683594,213.0800018310547,213.13999938964844,339238
2025-07-28 15:05:00,213.125,213.125,213.23500061035156,213.06500244140625,213.16000366210938,297029
2025-07-28 15:10:00,213.30999755859375,213.30999755859375,213.32000732421875,213.1199951171875,213.1300048828125,251036
2025-07-28 15:15:00,213.13670349121094,213.13670349121094,213.3699951171875,213.11019897460938,213.32000732421875,223129
2025-07-28 15:20:00,213.2550048828125,213.2550048828125,213.2899932861328,213.0850067138672,213.13470458984375,818491
2025-07-28 15:25:00,213.42999267578125,213.42999267578125,213.4364013671875,213.1999969482422,213.25999450683594,564535
2025-07-28 15:30:00,213.4980010986328,213.4980010986328,213.57000732421875,213.32000732421875,213.4199981689453,429577
2025-07-28 15:35:00,213.75,213.75,213.75,213.49000549316406,213.4951934814453,337254
2025-07-28 15:40:00,213.84500122070312,213.84500122070312,213.86500549316406,213.72999572753906,213.75999450683594,314208
2025-07-28 15:45:00,213.6999969482422,213.6999969482422,213.85000610351562,213.64999389648438,213.83999633789062,291485
2025-07-28 15:50:00,213.97000122070312,213.97000122070312,214.02000427246094,213.67999267578125,213.6999969482422,822953
2025-07-28 15:55:00,214.0399932861328,214.0399932861328,214.0500030517578,213.8300018310547,213.99000549316406,1780710
2025-07-29 09:30:00,214.42999267578125,214.42999267578125,214.75999450683594,214.11000061035156,214.16000366210938,2958340
2025-07-29 09:35:00,213.98500061035156,213.98500061035156,214.80999755859375,213.88999938964844,214.42999267578125,943273
2025-07-29 09:40:00,213.8800048828125,213.8800048828125,214.35000610351562,213.75010681152344,213.97999572753906,613659
2025-07-29 09:45:00,212.89999389648438,212.89999389648438,213.88499450683594,212.7902069091797,213.88499450683594,1115025
2025-07-29 09:50:00,212.0500030517578,212.0500030517578,212.89999389648438,211.50999450683594,212.89999389648438,1520582
2025-07-29 09:55:00,212.5399932861328,212.5399932861328,212.67999267578125,211.9499969482422,212.02999877929688,779966
2025-07-29 10:00:00,212.53500366210938,212.53500366210938,212.69000244140625,212.07000732421875,212.5399932861328,669237
2025-07-29 10:05:00,213.05999755859375,213.05999755859375,213.1699981689453,212.50399780273438,212.52000427246094,715914
2025-07-29 10:10:00,213.10000610351562,213.10000610351562,213.21400451660156,212.9199981689453,213.0399932861328,569384
2025-07-29 10:15:00,212.9029998779297,212.9029998779297,213.11000061035156,212.61000061035156,213.10000610351562,617526
2025-07-29 10:20:00,212.88499450683594,212.88499450683594,213.02999877929688,212.6999969482422,212.91990661621094,428254
2025-07-29 10:25:00,213.0500030517578,213.0500030517578,213.38999938964844,212.69000244140625,212.88999938964844,858568
2025-07-29 10:30:00,212.50999450683594,212.50999450683594,213.24830627441406,212.47999572753906,213.0399932861328,709063
2025-07-29 10:35:00,212.62989807128906,212.62989807128906,212.8000030517578,212.41000366210938,212.49000549316406,463290
2025-07-29 10:40:00,212.49000549316406,212.49000549316406,212.66969299316406,212.39999389648438,212.6300048828125,400848
2025-07-29 10:45:00,212.2550048828125,212.2550048828125,212.60000610351562,212.1199951171875,212.48500061035156,559039
2025-07-29 10:50:00,212.35000610351562,212.35000610351562,212.49000549316406,212.13499450683594,212.25,421798
2025-07-29 10:55:00,212.60000610351562,212.60000610351562,212.80999755859375,212.33999633789062,212.356201171875,395262
2025-07-29 11:00:00,212.4010009765625,212.4010009765625,212.75999450683594,212.25999450683594,212.60499572753906,339975
2025-07-29 11:05:00,212.6466064453125,212.6466064453125,212.6699981689453,212.38499450683594,212.41000366210938,333988
2025-07-29 11:10:00,212.40499877929688,212.40499877929688,212.76950073242188,212.3300018310547,212.65989685058594,468645
2025-07-29 11:15:00,212.36520385742188,212.36520385742188,212.57000732421875,212.33999633789062,212.38499450683594,307391
2025-07-29 11:20:00,212.17999267578125,212.17999267578125,212.4149932861328,212.05999755859375,212.36000061035156,373868
2025-07-29 11:25:00,211.89999389648438,211.89999389648438,212.2100067138672,211.88999938964844,212.17999267578125,631025
2025-07-29 11:30:00,212.0500030517578,212.0500030517578,212.22000122070312,211.8800048828125,211.88099670410156,440127
2025-07-29 11:35:00,211.86070251464844,211.86070251464844,212.0500030517578,211.85499572753906,212.02999877929688,365044
2025-07-29 11:40:00,211.8125,211.8125,211.97500610351562,211.6999969482422,211.8699951171875,547226
2025-07-29 11:45:00,212.2700958251953,212.2700958251953,212.36000061035156,211.810302734375,211.8249969482422,454036
2025-07-29 11:50:00,212.39300537109375,212.39300537109375,212.4199981689453,212.26499938964844,212.2899932861328,380476
2025-07-29 11:55:00,212.50999450683594,212.50999450683594,212.5399932861328,212.36000061035156,212.38999938964844,396977
2025-07-29 12:00:00,212.9011993408203,212.9011993408203,212.91000366210938,212.4199981689453,212.50999450683594,632716
2025-07-29 12:05:00,212.48500061035156,212.48500061035156,212.92999267578125,212.4550018310547,212.89999389648438,427607
2025-07-29 12:10:00,212.47000122070312,212.47000122070312,212.5500030517578,212.32000732421875,212.5,287909
2025-07-29 12:15:00,212.47999572753906,212.47999572753906,212.72000122070312,212.4199981689453,212.47000122070312,298848
2025-07-29 12:20:00,212.36000061035156,212.36000061035156,212.6103973388672,212.3000030517578,212.47999572753906,264639
2025-07-29 12:25:00,212.0,212.0,212.39439392089844,212.0,212.35519409179688,346897
2025-07-29 12:30:00,211.99000549316406,211.99000549316406,212.17999267578125,211.9600067138672,211.99000549316406,292539
2025-07-29 12:35:00,211.9250030517578,211.9250030517578,212.02999877929688,211.8800048828125,211.98500061035156,304337
2025-07-29 12:40:00,211.9199981689453,211.9199981689453,212.0500030517578,211.83999633789062,211.9199981689453,241660
2025-07-29 12:45:00,211.9290008544922,211.9290008544922,212.1199951171875,211.87989807128906,211.92999267578125,219999
2025-07-29 12:50:00,211.97999572753906,211.97999572753906,212.0500030517578,211.91000366210938,211.92039489746094,159304
2025-07-29 12:55:00,212.17999267578125,212.17999267578125,212.2364959716797,211.96209716796875,211.97500610351562,382713
2025-07-29 13:00:00,212.09869384765625,212.09869384765625,212.30999755859375,212.0749969482422,212.16000366210938,230148
2025-07-29 13:05:00,211.72000122070312,211.72000122070312,212.1199951171875,210.8249969482422,212.09559631347656,1260589
2025-07-29 13:10:00,212.0800018310547,212.0800018310547,212.10000610351562,211.69500732421875,211.7100067138672,413719
2025-07-29 13:15:00,212.0198974609375,212.0198974609375,212.3000030517578,211.94000244140625,212.07449340820312,391818
2025-07-29 13:20:00,212.14930725097656,212.14930725097656,212.17999267578125,211.94000244140625,212.00999450683594,276562
2025-07-29 13:25:00,212.1999969482422,212.1999969482422,212.38999938964844,212.10000610351562,212.14529418945312,385251
2025-07-29 13:30:00,212.3300018310547,212.3300018310547,212.3699951171875,212.19000244140625,212.2100067138672,247426
2025-07-29 13:35:00,212.22999572753906,212.22999572753906,212.38499450683594,212.14999389648438,212.33999633789062,311965
2025-07-29 13:40:00,212.13929748535156,212.13929748535156,212.25399780273438,212.0301055908203,212.2100067138672,223934
2025-07-29 13:45:00,212.27000427246094,212.27000427246094,212.33999633789062,212.14010620117188,212.14999389648438,222432
2025-07-29 13:50:00,212.00999450683594,212.00999450683594,212.3000030517578,211.9300994873047,212.27000427246094,239378
2025-07-29 13:55:00,212.0749969482422,212.0749969482422,212.21499633789062,212.00120544433594,212.02220153808594,184617
2025-07-29 14:00:00,212.3699951171875,212.3699951171875,212.3800048828125,212.02000427246094,212.06500244140625,234873
2025-07-29 14:05:00,212.2144012451172,212.2144012451172,212.38999938964844,212.1696014404297,212.3699951171875,307634
2025-07-29 14:10:00,212.1295928955078,212.1295928955078,212.23500061035156,212.05499267578125,212.2053985595703,224424
2025-07-29 14:15:00,212.24000549316406,212.24000549316406,212.24000549316406,212.0399932861328,212.125,173108
2025-07-29 14:20:00,211.914794921875,211.914794921875,212.25999450683594,211.91000366210938,212.24000549316406,320363
2025-07-29 14:25:00,211.9600067138672,211.9600067138672,211.97999572753906,211.81500244140625,211.9199981689453,334723
2025-07-29 14:30:00,212.11959838867188,212.11959838867188,212.14500427246094,211.96499633789062,211.96499633789062,242217
2025-07-29 14:35:00,212.3300018310547,212.3300018310547,212.4250030517578,212.10499572753906,212.11000061035156,222515
2025-07-29 14:40:00,212.15499877929688,212.15499877929688,212.44000244140625,212.11000061035156,212.33099365234375,284496
2025-07-29 14:45:00,212.139892578125,212.139892578125,212.2100067138672,211.9801025390625,212.16000366210938,180257
2025-07-29 14:50:00,212.07000732421875,212.07000732421875,212.16000366210938,212.05999755859375,212.1345977783203,175801
2025-07-29 14:55:00,211.97999572753906,211.97999572753906,212.13999938964844,211.97000122070312,212.0800018310547,218126
2025-07-29 15:00:00,211.87179565429688,211.87179565429688,212.0500030517578,211.83999633789062,211.97000122070312,236559
2025-07-29 15:05:00,211.69039916992188,211.69039916992188,211.875,211.60000610351562,211.875,407634
2025-07-29 15:10:00,211.7899932861328,211.7899932861328,211.81500244140625,211.60000610351562,211.69000244140625,353447
2025-07-29 15:15:00,211.92999267578125,211.92999267578125,211.94000244140625,211.75999450683594,211.7852020263672,357783
2025-07-29 15:20:00,212.00999450683594,212.00999450683594,212.03500366210938,211.8300018310547,211.9196014404297,469167
2025-07-29 15:25:00,211.88999938964844,211.88999938964844,212.00999450683594,211.86000061035156,212.0,228081
2025-07-29 15:30:00,211.75,211.75,211.91000366210938,211.73500061035156,211.88999938964844,281028
2025-07-29 15:35:00,211.5800018310547,211.5800018310547,211.77999877929688,211.47999572753906,211.77000427246094,463854
2025-07-29 15:40:00,211.67999267578125,211.67999267578125,211.7198944091797,211.5449981689453,211.5800018310547,288611
2025-07-29 15:45:00,211.72000122070312,211.72000122070312,211.77999877929688,211.6300048828125,211.6699981689453,313667
2025-07-29 15:50:00,211.43069458007812,211.43069458007812,211.72000122070312,211.3000030517578,211.7100067138672,820793
2025-07-29 15:55:00,211.35000610351562,211.35000610351562,211.4600067138672,211.05450439453125,211.42999267578125,2668538
2025-07-30 09:30:00,211.7949981689453,211.7949981689453,212.38999938964844,211.36199951171875,211.89500427246094,2277964
2025-07-30 09:35:00,210.6486053466797,210.6486053466797,212.0,210.60499572753906,211.78089904785156,680503
2025-07-30 09:40:00,211.01950073242188,211.01950073242188,211.1199951171875,210.42999267578125,210.67999267578125,612568
2025-07-30 09:45:00,210.3699951171875,210.3699951171875,211.1300048828125,210.33999633789062,211.00999450683594,582071
2025-07-30 09:50:00,210.4499969482422,210.4499969482422,210.5500030517578,210.02000427246094,210.375,531351
2025-07-30 09:55:00,210.4499969482422,210.4499969482422,210.72000122070312,210.30999755859375,210.4499969482422,363522
2025-07-30 10:00:00,210.40499877929688,210.40499877929688,210.55099487304688,210.22000122070312,210.4199981689453,346332
2025-07-30 10:05:00,210.4199981689453,210.4199981689453,210.72500610351562,210.30999755859375,210.4149932861328,436991
2025-07-30 10:10:00,210.44000244140625,210.44000244140625,210.5500030517578,210.10009765625,210.40130615234375,512496
2025-07-30 10:15:00,210.69000244140625,210.69000244140625,210.82000732421875,210.36000061035156,210.42999267578125,419920
2025-07-30 10:20:00,210.80990600585938,210.80990600585938,210.8800048828125,210.5500030517578,210.72000122070312,373860
2025-07-30 10:25:00,210.61000061035156,210.61000061035156,210.8000030517578,210.52999877929688,210.7799072265625,286541
2025-07-30 10:30:00,210.5500030517578,210.5500030517578,210.72000122070312,210.4199981689453,210.6199951171875,365680
2025-07-30 10:35:00,210.46499633789062,210.46499633789062,210.69000244140625,210.4600067138672,210.51499938964844,237319
2025-07-30 10:40:00,210.38999938964844,210.38999938964844,210.56500244140625,210.36000061035156,210.52000427246094,264767
2025-07-30 10:45:00,210.4149932861328,210.4149932861328,210.61000061035156,210.35000610351562,210.38999938964844,274989
2025-07-30 10:50:00,210.60000610351562,210.60000610351562,210.67999267578125,210.35000610351562,210.4149932861328,277692
2025-07-30 10:55:00,210.42999267578125,210.42999267578125,210.6555938720703,210.42999267578125,210.58999633789062,192028
2025-07-30 11:00:00,210.27999877929688,210.27999877929688,210.5749969482422,210.22999572753906,210.44000244140625,268169
2025-07-30 11:05:00,210.08999633789062,210.08999633789062,210.36000061035156,210.07000732421875,210.27000427246094,265867
2025-07-30 11:10:00,209.8300018310547,209.8300018310547,210.11000061035156,209.6999969482422,210.07000732421875,623524
2025-07-30 11:15:00,209.9600067138672,209.9600067138672,210.0,209.67999267578125,209.8249969482422,335056
2025-07-30 11:20:00,210.0050048828125,210.0050048828125,210.05999755859375,209.85000610351562,209.9600067138672,301722
2025-07-30 11:25:00,209.71499633789062,209.71499633789062,210.0399932861328,209.6199951171875,210.0,326914
2025-07-30 11:30:00,209.5800018310547,209.5800018310547,209.77999877929688,209.57000732421875,209.72000122070312,310620
2025-07-30 11:35:00,209.71499633789062,209.71499633789062,209.8000030517578,209.5749969482422,209.5749969482422,206969
2025-07-30 11:40:00,209.86959838867188,209.86959838867188,209.88999938964844,209.69500732421875,209.71499633789062,198310
2025-07-30 11:45:00,209.79879760742188,209.79879760742188,209.8800048828125,209.72000122070312,209.85000610351562,224555
2025-07-30 11:50:00,209.85000610351562,209.85000610351562,209.8986053466797,209.66000366210938,209.8000030517578,238237
2025-07-30 11:55:00,210.160400390625,210.160400390625,210.19000244140625,209.8300018310547,209.84230041503906,374952
2025-07-30 12:00:00,210.28990173339844,210.28990173339844,210.33999633789062,210.08999633789062,210.14999389648438,311181
2025-07-30 12:05:00,210.21499633789062,210.21499633789062,210.2899932861328,210.1750030517578,210.28500366210938,167826
2025-07-30 12:10:00,210.19500732421875,210.19500732421875,210.1999969482422,210.10000610351562,210.1199951171875,186561
2025-07-30 12:15:00,210.24000549316406,210.24000549316406,210.33999633789062,210.1199951171875,210.1999969482422,183242
2025-07-30 12:20:00,210.25,210.25,210.4199981689453,210.24000549316406,210.24000549316406,213031
2025-07-30 12:25:00,210.1199951171875,210.1199951171875,210.22999572753906,210.07000732421875,210.22999572753906,152133
2025-07-30 12:30:00,210.05580139160156,210.05580139160156,210.1699981689453,209.9801025390625,210.11000061035156,233278
2025-07-30 12:35:00,210.10499572753906,210.10499572753906,210.14999389648438,210.0,210.05999755859375,157054
2025-07-30 12:40:00,209.99000549316406,209.99000549316406,210.11000061035156,209.94000244140625,210.09500122070312,187337
2025-07-30 12:45:00,209.91000366210938,209.91000366210938,210.0399932861328,209.8903045654297,210.0,174736
2025-07-30 12:50:00,209.6300048828125,209.6300048828125,209.89999389648438,209.6300048828125,209.89999389648438,256046
2025-07-30 12:55:00,209.5800018310547,209.5800018310547,209.66000366210938,209.50999450683594,209.6365966796875,343786
2025-07-30 13:00:00,209.67999267578125,209.67999267578125,209.75999450683594,209.5800018310547,209.5850067138672,235013
2025-07-30 13:05:00,209.47999572753906,209.47999572753906,209.7100067138672,209.42999267578125,209.69000244140625,311011
2025-07-30 13:10:00,209.42999267578125,209.42999267578125,209.5500030517578,209.32000732421875,209.4949951171875,340743
2025-07-30 13:15:00,209.67889404296875,209.67889404296875,209.7100067138672,209.42999267578125,209.43020629882812,240106
2025-07-30 13:20:00,209.55499267578125,209.55499267578125,209.72000122070312,209.52000427246094,209.67990112304688,162599
2025-07-30 13:25:00,209.75650024414062,209.75650024414062,209.81500244140625,209.5500030517578,209.55499267578125,200164
2025-07-30 13:30:00,209.88499450683594,209.88499450683594,209.88999938964844,209.72000122070312,209.75,191391
2025-07-30 13:35:00,209.99000549316406,209.99000549316406,210.00999450683594,209.83250427246094,209.85000610351562,213215
2025-07-30 13:40:00,210.0800018310547,210.0800018310547,210.14990234375,209.97999572753906,209.99000549316406,209168
2025-07-30 13:45:00,209.82000732421875,209.82000732421875,210.08999633789062,209.7449951171875,210.08999633789062,245994
2025-07-30 13:50:00,209.94000244140625,209.94000244140625,209.97000122070312,209.77999877929688,209.81500244140625,193837
2025-07-30 13:55:00,209.89500427246094,209.89500427246094,210.05499267578125,209.83999633789062,209.9499969482422,177409
2025-07-30 14:00:00,209.8300018310547,209.8300018310547,210.03500366210938,209.6750030517578,209.94000244140625,790494
2025-07-30 14:05:00,209.72000122070312,209.72000122070312,209.9600067138672,209.6300048828125,209.85499572753906,229478
2025-07-30 14:10:00,209.5500030517578,209.5500030517578,209.8798065185547,209.5,209.72500610351562,249896
2025-07-30 14:15:00,209.5850067138672,209.5850067138672,209.66000366210938,209.47999572753906,209.55020141601562,235080
2025-07-30 14:20:00,209.625,209.625,209.73989868164062,209.51010131835938,209.5850067138672,236934
2025-07-30 14:25:00,209.85499572753906,209.85499572753906,209.8798065185547,209.625,209.625,239193
2025-07-30 14:30:00,210.06500244140625,210.06500244140625,210.13999938964844,209.80999755859375,209.85499572753906,349361
2025-07-30 14:35:00,209.625,209.625,210.11000061035156,209.5399932861328,210.06500244140625,404832
2025-07-30 14:40:00,209.8000030517578,209.8000030517578,209.86000061035156,209.360107421875,209.62969970703125,345924
2025-07-30 14:45:00,209.32000732421875,209.32000732421875,209.80499267578125,209.25999450683594,209.7949981689453,417648
2025-07-30 14:50:00,208.83999633789062,208.83999633789062,209.3249969482422,208.72999572753906,209.32000732421875,730853
2025-07-30 14:55:00,208.35000610351562,208.35000610351562,208.94000244140625,208.3000030517578,208.8300018310547,617198
2025-07-30 15:00:00,207.97560119628906,207.97560119628906,208.32000732421875,207.8699951171875,208.30999755859375,743984
2025-07-30 15:05:00,208.07000732421875,208.07000732421875,208.1291961669922,207.72000122070312,207.97000122070312,507487
2025-07-30 15:10:00,208.27999877929688,208.27999877929688,208.52999877929688,207.92999267578125,208.07000732421875,475030
2025-07-30 15:15:00,208.42999267578125,208.42999267578125,208.5303955078125,208.14999389648438,208.28500366210938,524263
2025-07-30 15:20:00,208.2899932861328,208.2899932861328,208.7100067138672,208.27000427246094,208.38999938964844,431701
2025-07-30 15:25:00,208.52000427246094,208.52000427246094,208.5399932861328,208.27999877929688,208.27999877929688,354111
2025-07-30 15:30:00,208.63999938964844,208.63999938964844,208.8300018310547,208.5,208.50999450683594,430625
2025-07-30 15:35:00,208.3000030517578,208.3000030517578,208.74000549316406,208.25999450683594,208.63999938964844,380720
2025-07-30 15:40:00,208.16000366210938,208.16000366210938,208.6699981689453,208.1300048828125,208.2899932861328,410851
2025-07-30 15:45:00,208.39999389648438,208.39999389648438,208.58999633789062,208.14999389648438,208.1699981689453,423572
2025-07-30 15:50:00,208.72999572753906,208.72999572753906,208.80999755859375,208.38999938964844,208.41000366210938,614088
2025-07-30 15:55:00,209.02000427246094,209.02000427246094,209.10989379882812,208.4001007080078,208.72000122070312,1930941
2025-07-31 09:30:00,208.72999572753906,208.72999572753906,208.91000366210938,207.8249969482422,208.3800048828125,3576685
2025-07-31 09:35:00,208.91000366210938,208.91000366210938,209.4499969482422,208.2550048828125,208.7169952392578,1103835
2025-07-31 09:40:00,208.94000244140625,208.94000244140625,209.02000427246094,208.4499969482422,208.91000366210938,876046
2025-07-31 09:45:00,208.6750030517578,208.6750030517578,209.01499938964844,208.3699951171875,208.94000244140625,754265
2025-07-31 09:50:00,208.94000244140625,208.94000244140625,209.0449981689453,208.63999938964844,208.6999969482422,642561
2025-07-31 09:55:00,208.48500061035156,208.48500061035156,209.08999633789062,208.4199981689453,208.91000366210938,734534
2025-07-31 10:00:00,208.65499877929688,208.65499877929688,209.0,208.3699951171875,208.47000122070312,601719
2025-07-31 10:05:00,208.8000030517578,208.8000030517578,208.96499633789062,208.53500366210938,208.63999938964844,572810
2025-07-31 10:10:00,209.49000549316406,209.49000549316406,209.6199951171875,208.7100067138672,208.7899932861328,758740
2025-07-31 10:15:00,209.57000732421875,209.57000732421875,209.68150329589844,209.11000061035156,209.49000549316406,653285
2025-07-31 10:20:00,209.07000732421875,209.07000732421875,209.5800018310547,208.82000732421875,209.57000732421875,535683
2025-07-31 10:25:00,208.8424072265625,208.8424072265625,209.1999969482422,208.80999755859375,209.03500366210938,527361
2025-07-31 10:30:00,209.23500061035156,209.23500061035156,209.5500030517578,208.8592987060547,208.86000061035156,735324
2025-07-31 10:35:00,209.07000732421875,209.07000732421875,209.30079650878906,208.94000244140625,209.23500061035156,515028
2025-07-31 10:40:00,209.30999755859375,209.30999755859375,209.39999389648438,208.97999572753906,209.06939697265625,513386
2025-07-31 10:45:00,209.04600524902344,209.04600524902344,209.36000061035156,209.0399932861328,209.32000732421875,513553
2025-07-31 10:50:00,208.86549377441406,208.86549377441406,209.35000610351562,208.75999450683594,209.0511932373047,812658
2025-07-31 10:55:00,208.97999572753906,208.97999572753906,209.0189971923828,208.72000122070312,208.8800048828125,669974
